Minerali,per porzione,% RDA
Calcio,"58,2 mg","5,8 %"
Rame,"1,4 mg","140,1 %"
Ferro,"7,8 mg","52,2 %"
Magnesio,"72,8 mg","24,3 %"
Manganese,"3,3 mg","166,8 %"
Fosforo,"218,4 mg","31,2 %"
Potassio,"340,3 mg","17,0 %"
Selenio,"< 0,1 mg","15,2 %"
Zinco,"3,8 mg","54,6 %"
