Valori nutrizionali,per porzione,% RDA
Valore calorico,881 kcal 3.688 kJ,"44,0 %"
Grassi,"40,8 g","62,8 %"
Grassi saturi,"8,6 g","39,1 %"
Grassi monoinsaturi,"26,4 g","91,0 %"
Grassi polinsaturi,"3,7 g","24,7 %"
Carboidrati,"117,4 g","43,8 %"
Zuccheri,"47,9 g","95,8 %"
Proteine,"11,1 g","15,2 %"
Fibre alimentari,"4,9 g","1,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,9 g","0,2 %"
Acqua,"9,1 g","0,5 %"
