,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"74,60g",-
3,Carboidrati disponibili,0,-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,22g,-
7,Grassi (Lipidi),"2,60g",-
8,Saturi totali,"0,87g",-
9,Monoinsaturi totali,"0,85g",-
10,Polinsaturi totali,"0,52g",-
11,Colesterolo,,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,41mg,2.73% RDA
17,Potassio,342mg,7.28% RDA
18,Ferro,"1,80mg",22.50% RDA
19,Calcio,4mg,0.40% RDA
20,Fosforo,206mg,29.43% RDA
21,Magnesio,18mg,4.29% RDA
22,Zinco,4mg,36.36% RDA
23,Rame,"0,05mg",5% RDA
24,Selenio,3µg,5.45% RDA
25,Tiamina (Vit. B1),"0,10mg",8.33% RDA
26,Riboflavina (Vit. B2),"0,17mg",13.08% RDA
27,Niacina (Vit. B3 o PP),5mg,31.25% RDA
28,Vitamina A retinolo eq.,Tracce,0% RDA
29,Vitamina C,0mg,0% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
