Minerali,per porzione,% RDA
Calcio,"6,2 mg","0,6 %"
Rame,"0,1 mg","10,3 %"
Ferro,"0,8 mg","5,4 %"
Magnesio,"4,6 mg","1,5 %"
Manganese,"< 0,1 mg","2,8 %"
Fosforo,"13,0 mg","1,9 %"
Potassio,"17,4 mg","0,9 %"
Selenio,"< 0,1 mg","29,7 %"
Zinco,"5,3 mg","75,8 %"
