0,1
Grassi saturi totali,5.46
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.22
C16:0 (palmitico),3.45
C18:0 (stearico),1.74
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,6.45
C14:1 (miristoleico),0.03
C16:1 (palmitoleico),0.99
C18:1 (oleico),5.31
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,3.84
C18:2 W6 (linoleico),2.63
C18:3 W3 (linolenico),0.20
C20:4 W6 (arachidonico),0.48
C20:5 W3 (eicosapentaenoico - EPA),0.03
C22:6 W3 (docosaesaenoico - DHA),0.12
Rapporto Polinsaturi/Saturi,0.70
