Valori nutrizionali,per porzione,% RDA
Valore calorico,177 kcal 741 kJ,"8,9 %"
Grassi,"1,7 g","2,6 %"
Carboidrati,"2,5 g","0,9 %"
Zuccheri,"2,2 g","4,4 %"
Proteine,"38,0 g","52,1 %"
Sale,"4,0 g","66,7 %"
