Minerali,per porzione,% RDA
Calcio,"62,9 mg","6,3 %"
Rame,"0,4 mg","40,4 %"
Ferro,"12,6 mg","83,8 %"
Magnesio,"89,8 mg","29,9 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"812,7 mg","116,1 %"
Potassio,"1.225,8 mg","61,3 %"
Selenio,"0,1 mg","481,9 %"
Zinco,"42,9 mg","612,6 %"
