Valori nutrizionali,per porzione,% RDA
Valore calorico,236 kcal 990 kJ,"11,8 %"
Grassi,"21,1 g","32,4 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"10,5 g","36,3 %"
Grassi polinsaturi,"2,3 g","15,5 %"
Carboidrati,"1,2 g","0,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,8 g","13,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"47,0 mg","156,6 %"
Sodio,"0,6 g","0,1 %"
Acqua,"42,6 g","2,1 %"
