Minerali,per porzione,% RDA
Calcio,"57,0 mg","5,7 %"
Rame,"< 0,1 mg","5,4 %"
Ferro,"0,6 mg","3,7 %"
Magnesio,"10,0 mg","3,3 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"137,1 mg","19,6 %"
Potassio,"158,6 mg","7,9 %"
Selenio,"< 0,1 mg","19,3 %"
Zinco,"1,7 mg","24,8 %"
