Minerali,per porzione,% RDA
Calcio,"3,2 mg","0,3 %"
Rame,"< 0,1 mg","1,1 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"1,8 mg","0,6 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"12,0 mg","1,7 %"
Potassio,"9,5 mg","0,5 %"
Selenio,"< 0,1 mg","1,1 %"
Zinco,"< 0,1 mg","0,9 %"
