Valori nutrizionali,per porzione,% RDA
Valore calorico,35 kcal 146 kJ,"1,7 %"
Grassi,"1,5 g","2,3 %"
Grassi saturi,"0,4 g","1,7 %"
Grassi monoinsaturi,"0,3 g","1,2 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"5,0 g","6,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"71,8 mg","239,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"13,4 g","0,7 %"
