Minerali,per porzione,% RDA
Calcio,"54,2 mg","5,4 %"
Rame,"0,9 mg","88,1 %"
Ferro,"5,7 mg","37,7 %"
Magnesio,"54,2 mg","18,1 %"
Manganese,"0,1 mg","6,4 %"
Fosforo,"1.305,2 mg","186,5 %"
Potassio,"725,5 mg","36,3 %"
Selenio,"< 0,1 mg","124,3 %"
Zinco,"5,5 mg","78,0 %"
