Valori nutrizionali,per porzione,% RDA
Valore calorico,544 kcal 2.279 kJ,"27,2 %"
Grassi,"11,0 g","16,9 %"
Grassi saturi,"4,3 g","19,6 %"
Grassi monoinsaturi,"3,0 g","10,5 %"
Grassi polinsaturi,"2,1 g","14,2 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"104,1 g","142,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"385,6 mg","1.285,2 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"333,7 g","16,7 %"
