Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"1,3 g"
- Acidi Grassi saturi,"0,5 g"
Carboidrati,"82,6 g"
- Zuccheri,1 g
Proteine,6 g
Sale,"0,01 g"
Sodio,"0,004 g"
Calcio,400 mg
Fosforo,300 mg
Nutrition score - France,1
Nutri-Score,B
