0,1
Grassi saturi totali,16.16
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.00
C16:0 (palmitico),13.67
C18:0 (stearico),2.23
C20:0 (arachidico),0.17
C22:0 (beenico),0.09
Grassi monoinsaturi totali,74.45
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.82
C18:1 (oleico),73.63
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,8.84
C18:2 W6 (linoleico),7.85
C18:3 W3 (linolenico),0.99
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.50
