Minerali,per porzione,% RDA
Calcio,"9,1 mg","0,9 %"
Rame,"0,0 mg","0,0 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"2,7 mg","0,9 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"9,2 mg","1,3 %"
Potassio,"18,0 mg","0,9 %"
Selenio,"< 0,1 mg","4,5 %"
Zinco,"< 0,1 mg","0,1 %"
