Valori nutrizionali,per porzione,% RDA
Valore calorico,66 kcal 276 kJ,"3,3 %"
Grassi,"1,3 g","1,9 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"0,4 g","1,6 %"
Grassi polinsaturi,"0,5 g","3,2 %"
Carboidrati,"11,8 g","4,4 %"
Zuccheri,"1,3 g","2,5 %"
Proteine,"2,4 g","3,3 %"
Fibre alimentari,"1,3 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"9,0 g","0,4 %"
