0,1
Grassi saturi totali,5.27
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.57
C16:0 (palmitico),3.43
C18:0 (stearico),0.85
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,8.58
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),1.72
C18:1 (oleico),6.57
C20:1 (eicosaenoico),0.24
C22:1 (erucico),0.05
Grassi polinsaturi totali,4.56
C18:2 W6 (linoleico),0.43
C18:3 W3 (linolenico),0.21
C20:4 W6 (arachidonico),0.47
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.90
