Minerali,per porzione,% RDA
Calcio,"10,1 mg","1,0 %"
Rame,"0,1 mg","12,0 %"
Ferro,"0,6 mg","4,3 %"
Magnesio,"7,4 mg","2,5 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"15,6 mg","2,2 %"
Potassio,"181,2 mg","9,1 %"
Selenio,"< 0,1 mg","1,8 %"
Zinco,"< 0,1 mg","0,5 %"
