,0,1,2
0,CHENOPODIACEAE E CUCURBITACEE,,
1,,,
2,,AGRETTI CRUDI,
3,,,AGRETTI BOLLITI
4,,BARBABIETOLE ROSSE,
5,,BIETA CRUDA,
6,,BIETA BOLLITA,
7,,CETRIOLI,
8,,SPINACI crudi,
9,,,bolliti
10,,,surgelati
11,,ZUCCA GIALLA,
12,,ZUCCHINE CRUDE,
13,,,bollite
14,,,
15,COMPOSITAE (ASTERACEAE),,
16,,,
17,,CARDI CRUDI,
18,,,CARDI BOLLITI
19,,CARCIOFI crudi,
20,,,bolliti
21,,,surgelati
22,,CICORIA CRUDA,
23,,,bollita
24,,,coltivata
25,,,witloof
26,,LATTUGA,
27,,,a cappuccio
28,,,da taglio
29,,,tarassaco
30,,INDIVIA,
31,,RADICCHIO VERDE,
32,,RADICCHIO ROSSO,
33,,,
34,CRUCIFERAE (Brassicaceae),,
35,,,
36,,CAVOLFIORE BOLLITO,
37,,,crudo
38,,CAVOLI DI BRUXELLES crudi,
39,,,bolliti
40,,BROCCOLO VERDE RAMOSO crudo,
41,,,bollito
42,,CAVOLO CAPPUCCIO ROSSO,
43,,CAVOLO CAPPUCCIO VERDE crudo,
44,,,bollito
45,,CAVOLO VERZA crudo,
46,,,CAVOLO VERZA boLlito
47,,RAPE CRUDE,
48,,,bollite
49,,BROCCOLETTI DI RAPA crudi,
50,,,bolliti
51,,BROCCOLO A TESTA BOLLITO,
52,,,BROCCOLO A TESTA CRUDO
53,,RAVANELLI,
54,,RUCOLA O RUGHETTA,
55,,,
56,FUNGHI,,
57,,,
58,,FUNGHI PRATAIOLI CRUDI,
59,,,saltati in padella
60,,FUNGHI PORCINI,
61,,FUNGHI OVULI,
62,,"Funghi coltivati Pleurotes, crudi",
63,,,cotti
64,,TARTUFO NERO,
65,,,
66,LILIACEAE,,
67,,,
68,,AGLIO,
69,,AsPARAGI DI BOSCO,
70,,,di campo
71,,,di serra
72,,,bolliti
73,,CIPOLLE CRUDE,
74,,,bollite
75,,,cotte
76,,,crude
77,,PORRI crudi,
78,,,bolliti
79,,,
80,UMBELLIFERAE (APIACEAE),,
81,,,
82,,CAROTE crude,
83,,,bollite
84,,FINOCCHI crudi,
85,,,bolliti
86,,PREZZEMOLO,
87,,SEDANO,
88,,SEDANO RAPA,
89,,,
90,SOLANACEAE,,
91,,,
92,,MELANZANE crude,
93,,,saltate in padella
94,,PATATE crude,
95,,,arrosto
96,,,bollite con buccia
97,,,bollite senza buccia
98,,,cotte al microonde
99,,,fritte
100,,,novelle
101,,,fritte in busta
102,,PEPERONI CRUDI,
103,,,gialli
104,,,rossi e gialli
105,,,verdi
106,,,saltati in padella
107,,POMODORI conserva,
108,,,insalata
109,,,maturi
110,,,passata
111,,,pelati
112,,,san marzano
113,,,succo
114,,,
115,ERBE AROMATICHE,,
116,,,
117,,BASILICO,
118,,MENTA,
119,,SALVIA,
120,,ROSMARINO,
121,,,
122,SPEZIE,,
123,,,
124,,PEPE NERO,
125,,PEPERONCINO PICCANTE,
126,,,
127,VARIE,,
128,,,
129,,VEGETALI MISTI SURGELATI  FIORI DI ZUCCAGERMOGLI DI SOIA,
