Minerali,per porzione,% RDA
Calcio,"103,0 mg","10,3 %"
Rame,"0,2 mg","16,2 %"
Ferro,"1,0 mg","6,6 %"
Magnesio,"376,2 mg","125,4 %"
Manganese,"< 0,1 mg","3,0 %"
Fosforo,"1.144,4 mg","163,5 %"
Potassio,"1.560,2 mg","78,0 %"
Selenio,"0,1 mg","481,8 %"
Zinco,"1,7 mg","24,9 %"
