Valori nutrizionali,per porzione,% RDA
Valore calorico,152 kcal 636 kJ,"7,6 %"
Grassi,"1,1 g","1,7 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"0,5 g","3,4 %"
Carboidrati,"33,9 g","12,7 %"
Zuccheri,"11,3 g","22,6 %"
Proteine,"8,7 g","11,9 %"
Fibre alimentari,"13,2 g","4,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"352,6 g","17,6 %"
