,0,1,2
1,Parte edibile (%):,80,
2,Acqua (g):,81.4,
3,Proteine (g):,0.9,
4,Lipidi(g):,0.3,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,17.6,
7,Amido (g):,0,
8,Zuccheri solubili (g):,17.6,
9,Fibra totale (g):,1.7,
10,Fibra solubile (g):,0.67,
11,Fibra insolubile (g):,1.03,
12,Alcol (g):,0,
13,Energia (kcal):,72,
14,Energia (kJ):,303,
15,Sodio (mg):,1,
16,Potassio (mg):,210,
17,Ferro (mg):,0.3,
18,Calcio (mg):,32,
19,Fosforo (mg):,19,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.07,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,18,
28,Vitamina C (mg):,42,
29,Vitamina E (mg):,,
