Minerali,per porzione,% RDA
Calcio,"342,2 mg","34,2 %"
Rame,"0,8 mg","81,0 %"
Ferro,"6,3 mg","41,7 %"
Magnesio,"345,9 mg","115,3 %"
Manganese,"2,2 mg","110,4 %"
Fosforo,"559,4 mg","79,9 %"
Potassio,"2.421,4 mg","121,1 %"
Selenio,"< 0,1 mg","79,1 %"
Zinco,"3,5 mg","49,9 %"
