Valori nutrizionali,per porzione,% RDA
Valore calorico,9 kcal 36 kJ,"0,4 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"1,3 g","0,5 %"
Zuccheri,"0,7 g","1,5 %"
Proteine,"0,4 g","0,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,7 mg","2,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"12,5 g","0,6 %"
