Minerali,per porzione,% RDA
Calcio,"0,4 mg","< 0,1 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"3,8 mg","1,3 %"
Manganese,"< 0,1 mg","2,2 %"
Fosforo,"21,3 mg","3,0 %"
Potassio,"57,8 mg","2,9 %"
Selenio,"< 0,1 mg","3,6 %"
Zinco,"0,2 mg","2,8 %"
