Valori nutrizionali,per porzione,% RDA
Valore calorico,143 kcal 598 kJ,"7,1 %"
Grassi,"12,0 g","18,5 %"
Grassi saturi,"4,7 g","21,3 %"
Grassi monoinsaturi,"5,4 g","18,7 %"
Grassi polinsaturi,"0,3 g","1,9 %"
Carboidrati,"0,2 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"7,8 g","10,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"35,3 mg","117,5 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"22,0 g","1,1 %"
