Minerali,per porzione,% RDA
Calcio,"17,4 mg","1,7 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"1,7 mg","11,4 %"
Magnesio,"20,5 mg","6,8 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"158,0 mg","22,6 %"
Potassio,"162,7 mg","8,1 %"
Selenio,"< 0,1 mg","64,8 %"
Zinco,"1,5 mg","21,0 %"
