Minerali,per porzione,% RDA
Calcio,"0,3 mg","< 0,1 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","0,1 %"
Magnesio,"0,5 mg","0,2 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"2,4 mg","0,3 %"
Potassio,"10,6 mg","0,5 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"< 0,1 mg","0,1 %"
