Minerali,per porzione,% RDA
Calcio,"883,7 mg","88,4 %"
Rame,"0,3 mg","28,4 %"
Ferro,"2,6 mg","17,5 %"
Magnesio,"123,3 mg","41,1 %"
Manganese,"< 0,1 mg","4,9 %"
Fosforo,"1.385,1 mg","197,9 %"
Potassio,"1.413,8 mg","70,7 %"
Selenio,"0,1 mg","454,8 %"
Zinco,"3,1 mg","44,6 %"
