Minerali,per porzione,% RDA
Calcio,"71,3 mg","7,1 %"
Rame,"0,5 mg","50,7 %"
Ferro,"4,5 mg","30,3 %"
Magnesio,"52,8 mg","17,6 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"599,3 mg","85,6 %"
Potassio,"976,8 mg","48,8 %"
Selenio,"0,1 mg","372,2 %"
Zinco,"11,8 mg","169,0 %"
