Minerali,per porzione,% RDA
Calcio,"44,5 mg","4,4 %"
Rame,"< 0,1 mg","7,3 %"
Ferro,"1,0 mg","6,5 %"
Magnesio,"26,6 mg","8,9 %"
Manganese,"0,1 mg","7,4 %"
Fosforo,"15,6 mg","2,2 %"
Potassio,"289,6 mg","14,5 %"
Selenio,"< 0,1 mg","1,1 %"
Zinco,"0,1 mg","2,1 %"
