Minerali,per porzione,% RDA
Calcio,"58,5 mg","5,9 %"
Rame,"0,2 mg","17,4 %"
Ferro,"3,2 mg","21,3 %"
Magnesio,"137,0 mg","45,7 %"
Manganese,"0,5 mg","23,2 %"
Fosforo,"83,8 mg","12,0 %"
Potassio,"518,7 mg","25,9 %"
Selenio,"< 0,1 mg","4,0 %"
Zinco,"0,3 mg","3,8 %"
