Minerali,per porzione,% RDA
Calcio,"4,7 mg","0,5 %"
Rame,"< 0,1 mg","0,5 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"7,1 mg","2,4 %"
Manganese,"< 0,1 mg","2,7 %"
Fosforo,"7,1 mg","1,0 %"
Potassio,"116,1 mg","5,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,7 %"
